Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1973-02-21 00:00:00-05:00,0.0,10.538867661076733,10.359482679611597,10.49402141571045,16000,0.0,0
1973-02-22 00:00:00-05:00,0.0,10.538865445509488,10.449172973632812,10.449172973632812,7100,0.0,0
1973-02-23 00:00:00-05:00,0.0,10.494015386830206,10.314630508422852,10.314630508422852,23000,0.0,0
1973-02-26 00:00:00-05:00,0.0,10.35948314416877,10.269790649414062,10.269790649414062,6500,0.0,0
1973-02-27 00:00:00-05:00,0.0,10.35947672802469,10.314630508422852,10.314630508422852,5800,0.0,0
1973-02-28 00:00:00-05:00,0.0,10.314636896791416,10.224944402036709,10.269790649414062,5100,0.0,0
1973-03-01 00:00:00-05:00,0.0,10.269792674917035,10.090407650027654,10.13525390625,15400,0.0,0
1973-03-02 00:00:00-05:00,0.0,10.269790649414062,10.135251907281999,10.269790649414062,6400,0.0,0
1973-03-05 00:00:00-05:00,0.0,10.314635348214978,10.180096626281738,10.180096626281738,7200,0.0,0
1973-03-06 00:00:00-05:00,0.0,10.314636606919139,10.224944114685059,10.224944114685059,3800,0.0,0
1973-03-07 00:00:00-05:00,0.0,10.314635348214978,10.180096626281738,10.180096626281738,4300,0.0,0
1973-03-08 00:00:00-05:00,0.0,10.314630508422852,10.180091849617336,10.314630508422852,5000,0.0,0
1973-03-09 00:00:00-05:00,0.0,10.35948314416877,10.224944402036709,10.269790649414062,4800,0.0,0
1973-03-12 00:00:00-05:00,0.0,10.359482853036178,10.224944114685059,10.224944114685059,18700,0.0,0
1973-03-13 00:00:00-05:00,0.0,10.2697903608021,10.18009786856802,10.224944114685059,11800,0.0,0
1973-03-14 00:00:00-05:00,0.0,10.314636896791416,10.224944402036709,10.269790649414062,4000,0.0,0
1973-03-15 00:00:00-05:00,0.0,10.2697903608021,10.18009786856802,10.224944114685059,5700,0.0,0
1973-03-16 00:00:00-05:00,0.0,10.314636896791416,10.180098154659353,10.269790649414062,5300,0.0,0
1973-03-19 00:00:00-05:00,0.0,10.314635348214978,10.135250385637326,10.180096626281738,6300,0.0,0
1973-03-20 00:00:00-05:00,0.0,10.180100162472344,10.13525390625,10.13525390625,20100,0.0,0
1973-03-21 00:00:00-05:00,0.0,10.22494641869469,10.13525390625,10.13525390625,3500,0.0,0
1973-03-22 00:00:00-05:00,0.0,10.135248836941189,10.090402603149414,10.090402603149414,19100,0.0,0
1973-03-23 00:00:00-05:00,0.0,10.180095070732964,10.090402603149414,10.090402603149414,10800,0.0,0
1973-03-26 00:00:00-05:00,0.0,10.13525390625,10.090407650027654,10.13525390625,9100,0.0,0
1973-03-27 00:00:00-05:00,0.0,10.22494641869469,10.13525390625,10.13525390625,11400,0.0,0
1973-03-28 00:00:00-05:00,0.0,10.269790649414062,10.135251907281999,10.269790649414062,3500,0.0,0
1973-03-29 00:00:00-05:00,0.0,10.2697903608021,10.18009786856802,10.224944114685059,9700,0.0,0
1973-03-30 00:00:00-05:00,0.0,10.314636606919139,10.18009786856802,10.224944114685059,1300,0.0,0
1973-04-02 00:00:00-05:00,0.0,10.224944114685059,10.13525162245098,10.224944114685059,7800,0.0,0
1973-04-03 00:00:00-05:00,0.0,10.269789107570563,10.135250385637326,10.180096626281738,4300,0.0,0
1973-04-04 00:00:00-05:00,0.0,10.180095070732964,10.090402603149414,10.090402603149414,7800,0.0,0
1973-04-05 00:00:00-05:00,0.0,10.180100162472344,10.090407650027654,10.13525390625,5500,0.0,0
1973-04-06 00:00:00-05:00,0.0,10.224938086100988,10.045553207397461,10.045553207397461,29300,0.0,0
1973-04-09 00:00:00-05:00,0.0,10.00070795861844,9.866169286529402,9.911015510559082,10300,0.0,0
1973-04-10 00:00:00-05:00,0.0,10.04555480683331,9.955862353200871,10.00070858001709,10100,0.0,0
1973-04-11 00:00:00-05:00,0.0,10.180096626281738,10.045557904348499,10.180096626281738,4300,0.0,0
1973-04-12 00:00:00-05:00,0.0,10.135248836941189,9.955863901774087,10.090402603149414,10700,0.0,0
1973-04-13 00:00:00-05:00,0.0,10.227376937866211,10.136061072349548,10.227376937866211,5800,0.5,0
1973-04-16 00:00:00-05:00,0.0,10.227377716201303,10.13606184373522,10.181719779968262,5400,0.0,0
1973-04-17 00:00:00-05:00,0.0,10.227373690218538,10.13605785369873,10.13605785369873,8500,0.0,0
