Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2007-05-03 00:00:00-04:00,19.319367128446956,19.497017159030715,18.2534703333369,18.40447235107422,8052800,0.0,0
2007-05-04 00:00:00-04:00,18.875243055132557,18.96406806717242,18.386708030207604,18.63541603088379,5437300,0.0,0
2007-05-07 00:00:00-04:00,18.830834784818375,18.910777140620254,17.94258789297216,18.084707260131836,2646300,0.0,0
2007-05-08 00:00:00-04:00,17.764937100730847,17.764937100730847,17.143163624526697,17.4362850189209,4166100,0.0,0
2007-05-09 00:00:00-04:00,17.542880404716424,17.942592281489993,17.436290006177835,17.578411102294922,7541100,0.0,0
2007-05-10 00:00:00-04:00,17.578401192592462,17.756049497746222,17.365220515694425,17.498458862304688,3170600,0.0,0
2007-05-11 00:00:00-04:00,17.5073467051273,17.58728906677418,16.974399886410268,17.143165588378906,3539400,0.0,0
2007-05-14 00:00:00-04:00,17.009924609160517,17.22310362191546,16.654626254568953,16.778980255126953,1924800,0.0,0
2007-05-15 00:00:00-04:00,16.565801949601735,16.743451981579874,16.121678563852644,16.166091918945312,3438700,0.0,0
2007-05-16 00:00:00-04:00,16.041737509172723,16.41480125097657,16.006208516437137,16.290447235107422,2607600,0.0,0
2007-05-17 00:00:00-04:00,16.699039570986763,17.542874729315947,16.583568229607284,16.894454956054688,8979000,0.0,0
2007-05-18 00:00:00-04:00,17.294167487267405,17.31193283285474,16.468099247815474,17.152048110961914,6562200,0.0,0
2007-05-21 00:00:00-04:00,17.05434188347633,17.1786959126257,16.876691818237305,16.876691818237305,2077700,0.0,0
2007-05-22 00:00:00-04:00,16.965516013270154,17.347462448739776,16.87669098503593,17.303049087524414,4014700,0.0,0
2007-05-23 00:00:00-04:00,17.320811438373276,17.498461464137637,16.965513081040758,17.06321907043457,2387100,0.0,0
2007-05-24 00:00:00-04:00,17.063220632363436,17.169810996418338,16.743452928591456,16.894454956054688,2362000,0.0,0
2007-05-25 00:00:00-04:00,16.894455662862377,16.921101984343625,16.60133426719363,16.663511276245117,895000,0.0,0
2007-05-29 00:00:00-04:00,16.796744130278974,17.054336473746183,16.743449805291156,16.956628799438477,2918800,0.0,0
2007-05-30 00:00:00-04:00,16.92109995998696,17.009924974089543,16.707920942658504,16.858922958374023,2829300,0.0,0
2007-05-31 00:00:00-04:00,17.0099294687257,17.125402525830065,16.903340778995013,16.921104431152344,3435200,0.0,0
2007-06-01 00:00:00-04:00,16.96551478151784,17.58728654562174,16.92110142352703,17.365224838256836,2299400,0.0,0
2007-06-04 00:00:00-04:00,16.61021554191761,16.921100561024947,16.601332870772218,16.734569549560547,5692700,0.0,0
2007-06-05 00:00:00-04:00,16.743452280399307,16.912219644370897,16.63686192047086,16.832277297973633,4510000,0.0,0
2007-06-06 00:00:00-04:00,16.61021777888758,16.81451416015625,16.565804417179272,16.81451416015625,2595300,0.0,0
2007-06-07 00:00:00-04:00,16.672394969342324,16.743454654638864,16.12168113764674,16.41480255126953,3062100,0.0,0
2007-06-08 00:00:00-04:00,16.166092293417563,16.72568702697754,16.166092293417563,16.72568702697754,2124100,0.0,0
2007-06-11 00:00:00-04:00,16.47697551667935,16.716802530967097,16.183854175059697,16.325973510742188,1870000,0.0,0
2007-06-12 00:00:00-04:00,16.12167876757618,16.619096491525887,16.00620743126861,16.343740463256836,8636200,0.0,0
2007-06-13 00:00:00-04:00,16.41479786057075,16.610213209941673,16.308209210183023,16.556917190551758,3110200,0.0,0
2007-06-14 00:00:00-04:00,16.432568160214867,16.885574296583837,16.370391146355775,16.787866592407227,8069700,0.0,0
2007-06-15 00:00:00-04:00,16.77898421997949,17.001045955846646,16.388156784674837,16.77010154724121,3418900,0.0,0
2007-06-18 00:00:00-04:00,16.56579985251291,16.78786151727634,16.432563192494058,16.468093872070312,1339900,0.0,0
2007-06-19 00:00:00-04:00,16.512507414440698,16.94774812381404,16.476976730803898,16.76121711730957,3113000,0.0,0
2007-06-20 00:00:00-04:00,16.876689422175843,17.31193015660208,16.716804724999605,17.19645881652832,4031500,0.0,0
2007-06-21 00:00:00-04:00,17.054338722615874,17.40963709304615,16.894454032373186,17.329694747924805,3985700,0.0,0
2007-06-22 00:00:00-04:00,17.3208135773864,17.631700313768516,17.205342232316912,17.542875289916992,11822000,0.0,0
2007-06-25 00:00:00-04:00,17.489580857682366,17.533992522267155,16.97439775519536,17.258636474609375,1974400,0.0,0
2007-06-26 00:00:00-04:00,17.320810465619136,17.462929800570578,17.11651413340095,17.311927795410156,2237000,0.0,0
2007-06-27 00:00:00-04:00,17.23199051374453,17.400757908840763,16.992163430323036,17.249755859375,2216000,0.0,0
2007-06-28 00:00:00-04:00,17.542872872353577,17.667226872090776,17.427401543197064,17.471813201904297,2547200,0.0,0
2007-06-29 00:00:00-04:00,17.365220515694425,17.613930175944834,17.329691532342054,17.498458862304688,2022200,0.0,0
2007-07-02 00:00:00-04:00,17.38298973463602,17.551757102270287,17.347460743352997,17.39187240600586,1831600,0.0,0
2007-07-03 00:00:00-04:00,17.507343521706016,17.995880275626448,17.507343521706016,17.986997604370117,2960900,0.0,0
2007-07-05 00:00:00-04:00,17.773817758718437,18.413354811971146,17.69387541528732,18.226823806762695,2640100,0.0,0
2007-07-06 00:00:00-04:00,18.253466631254156,18.564353274625034,18.10246464414235,18.50217628479004,1966900,0.0,0
2007-07-09 00:00:00-04:00,18.599888608779654,18.999598655322128,18.52882893200346,18.946304321289062,2872800,0.0,0
2007-07-10 00:00:00-04:00,18.81306411497284,18.875241108730236,18.235704137545,18.34229278564453,2367100,0.0,0
2007-07-11 00:00:00-04:00,17.92482296586487,18.289004064465185,17.764938250538577,17.87152862548828,2387700,0.0,0
2007-07-12 00:00:00-04:00,18.146879196166992,18.324527508333627,17.862640541343566,18.146879196166992,3455400,0.0,0
2007-07-13 00:00:00-04:00,18.075822085107173,18.244589445565218,17.83599505090831,18.20905876159668,1751700,0.0,0
2007-07-16 00:00:00-04:00,18.164647133676365,18.6531821797533,18.040291433757883,18.59988784790039,2891700,0.0,0
2007-07-17 00:00:00-04:00,18.65318353941069,18.8752452482132,18.457769845575182,18.821950912475586,4383100,0.0,0
2007-07-18 00:00:00-04:00,19.35490007138334,19.363781049172506,18.78642092367908,18.981836318969727,9011300,0.0,0
2007-07-19 00:00:00-04:00,19.079545522054755,19.363784296475448,19.00848582844958,19.10619354248047,8636500,0.0,0
2007-07-20 00:00:00-04:00,19.017368467526552,19.168370527939008,18.653187326684172,19.008485794067383,4248400,0.0,0
2007-07-23 00:00:00-04:00,19.00847755904763,19.097302560961065,18.662061915200823,18.750886917114258,4399000,0.0,0
2007-07-24 00:00:00-04:00,18.786419624993542,19.186131365732347,18.413355898369435,18.946304321289062,6101200,0.0,0
2007-07-25 00:00:00-04:00,18.919656449338667,18.92853912077698,18.164648013242005,18.4577693939209,2779100,0.0,0
2007-07-26 00:00:00-04:00,18.262353974042675,18.262353974042675,16.761218082102086,17.19645881652832,9754300,0.0,0
2007-07-27 00:00:00-04:00,17.5073418520711,17.51622452248031,16.31709281857112,16.51250648498535,4562800,0.0,0
2007-07-30 00:00:00-04:00,16.432567773224797,16.51251013035999,15.384436152293608,16.032855987548828,8926900,0.0,0
2007-07-31 00:00:00-04:00,16.237154340500652,16.46809874347346,15.739734844468503,15.828559875488281,3582900,0.0,0
2007-08-01 00:00:00-04:00,15.988443026665982,16.56580313045631,15.260080893189286,16.29932975769043,7082200,0.0,0
2007-08-02 00:00:00-04:00,16.583570502327163,17.32081539763826,16.219389391040753,16.77010154724121,7427800,0.0,0
2007-08-03 00:00:00-04:00,16.770099144539373,17.027691534453613,16.157210061178002,16.61021614074707,3412800,0.0,0
2007-08-06 00:00:00-04:00,16.82338956395987,16.87668388078754,15.730845056720092,16.006202697753906,5659800,0.0,0
2007-08-07 00:00:00-04:00,15.85520838249517,16.6723956435495,15.85520838249517,16.38815689086914,2725000,0.0,0
2007-08-08 00:00:00-04:00,16.325981164140494,16.74345839083707,16.03285968510947,16.423688888549805,2724100,0.0,0
2007-08-09 00:00:00-04:00,16.023973562999267,16.103914218722235,15.67755614861668,15.872971534729004,3314300,0.0,0
2007-08-10 00:00:00-04:00,15.544323753106093,15.64203147312575,15.055788541401494,15.597618103027344,3903000,0.0,0
2007-08-13 00:00:00-04:00,15.67755286338828,16.03285118069021,15.260077552333014,15.35778522491455,2050800,0.0,0
2007-08-14 00:00:00-04:00,15.357782899916394,15.615373505640424,14.17641426776308,15.073542594909668,5720100,0.0,0
2007-08-15 00:00:00-04:00,14.966958045714515,15.055783059372011,13.341466564308373,13.989886283874512,3556000,0.0,0
2007-08-16 00:00:00-04:00,13.545763742165285,14.389598882470505,13.270406860584963,14.140889167785645,6312100,0.0,0
2007-08-17 00:00:00-04:00,14.70048245671046,14.744895808981596,13.341466066940711,14.211947441101074,4152000,0.0,0
2007-08-20 00:00:00-04:00,14.30077296330946,14.7893079964048,14.087593100268135,14.283007621765137,1933600,0.0,0
2007-08-21 00:00:00-04:00,14.220833380832412,15.837442502834199,14.167538192952911,15.730852127075195,5527200,0.0,0
2007-08-22 00:00:00-04:00,16.121684091284386,16.565807629304327,15.668677879200429,16.077272415161133,4715900,0.0,0
2007-08-23 00:00:00-04:00,15.988440513610842,16.12167717905171,15.588728823092122,15.98844051361084,2271300,0.0,0
